product_id,stock_out_timestamps,stock_out_duration_hours,stock_out_days,total_stock_out_hours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1009,"[(Timestamp('2022-01-01 00:00:01+0000', tz='UTC'), Timestamp('2022-01-14 06:43:15+0000', tz='UTC')), (Timestamp('2022-01-14 06:43:15+0000', tz='UTC'), Timestamp('2022-01-15 13:42:00+0000', tz='UTC')), (Timestamp('2022-01-15 21:39:44+0000', tz='UTC'), Timestamp('2022-01-20 16:40:49+0000', tz='UTC')), (Timestamp('2022-01-20 16:40:49+0000', tz='UTC'), Timestamp('2022-01-21 20:06:56+0000', tz='UTC')), (Timestamp('2022-01-21 20:06:56+0000', tz='UTC'), Timestamp('2022-01-24 16:54:21+0000', tz='UTC')), (Timestamp('2022-01-24 17:10:34+0000', tz='UTC'), Timestamp('2022-01-27 20:07:55+0000', tz='UTC')), (Timestamp('2022-01-27 20:07:55+0000', tz='UTC'), Timestamp('2022-01-30 11:13:48+0000', tz='UTC')), (Timestamp('2022-01-30 11:13:48+0000', tz='UTC'), Timestamp('2022-01-31 08:41:32+0000', tz='UTC')), (Timestamp('2022-01-31 08:41:32+0000', tz='UTC'), Timestamp('2022-02-01 22:09:08+0000', tz='UTC')), (Timestamp('2022-02-01 22:09:08+0000', tz='UTC'), Timestamp('2022-02-05 13:19:48+0000', tz='UTC')), (Timestamp('2022-02-05 13:19:48+0000', tz='UTC'), Timestamp('2022-02-20 09:00:42+0000', tz='UTC')), (Timestamp('2022-02-20 09:00:42+0000', tz='UTC'), Timestamp('2022-03-04 17:15:43+0000', tz='UTC')), (Timestamp('2022-03-04 17:15:43+0000', tz='UTC'), Timestamp('2022-03-06 17:25:10+0000', tz='UTC')), (Timestamp('2022-03-06 17:25:10+0000', tz='UTC'), Timestamp('2022-03-11 20:34:06+0000', tz='UTC')), (Timestamp('2022-03-11 20:34:06+0000', tz='UTC'), Timestamp('2022-03-13 07:14:40+0000', tz='UTC')), (Timestamp('2022-03-13 11:47:49+0000', tz='UTC'), Timestamp('2022-03-16 14:11:44+0000', tz='UTC')), (Timestamp('2022-03-16 14:11:44+0000', tz='UTC'), Timestamp('2022-03-23 11:28:13+0000', tz='UTC')), (Timestamp('2022-03-23 11:28:13+0000', tz='UTC'), Timestamp('2023-03-31 23:59:58+0000', tz='UTC'))]","[318.72055555555556, 30.979166666666668, 115.01805555555555, 27.435277777777777, 68.79027777777777, 74.95583333333333, 63.098055555555554, 21.462222222222223, 37.46, 87.17777777777778, 355.6816666666667, 296.2502777777778, 48.1575, 123.14888888888889, 34.67611111111111, 74.39861111111111, 165.2747222222222, 8964.529166666667]","[13, 1, 4, 1, 2, 3, 2, 0, 1, 3, 14, 12, 2, 5, 1, 3, 6, 373]",10907.21417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010,"[(Timestamp('2022-01-01 00:00:01+0000', tz='UTC'), Timestamp('2022-02-09 23:59:58+0000', tz='UTC')), (Timestamp('2022-04-11 08:06:44+0000', tz='UTC'), Timestamp('2022-05-05 23:59:58+0000', tz='UTC')), (Timestamp('2023-01-30 19:01:37+0000', tz='UTC'), Timestamp('2023-03-31 23:59:58+0000', tz='UTC'))]","[959.9991666666666, 591.8872222222222, 1444.9725]","[39, 24, 60]",2996.858889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,[],[],[],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1012,"[(Timestamp('2022-07-02 14:38:23+0000', tz='UTC'), Timestamp('2022-07-06 23:59:58+0000', tz='UTC'))]",[105.35972222222222],[4],105.3597222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013,"[(Timestamp('2022-08-14 19:15:06+0000', tz='UTC'), Timestamp('2022-08-15 11:09:06+0000', tz='UTC'))]",[15.9],[0],15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014,"[(Timestamp('2022-03-11 10:33:59+0000', tz='UTC'), Timestamp('2022-11-08 23:59:58+0000', tz='UTC'))]",[5821.433055555555],[242],5821.433056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015,"[(Timestamp('2022-01-06 16:41:32+0000', tz='UTC'), Timestamp('2022-01-08 19:27:34+0000', tz='UTC')), (Timestamp('2022-02-21 10:53:43+0000', tz='UTC'), Timestamp('2022-02-22 23:59:58+0000', tz='UTC')), (Timestamp('2022-04-03 19:11:29+0000', tz='UTC'), Timestamp('2022-04-09 14:13:04+0000', tz='UTC')), (Timestamp('2022-04-26 15:40:56+0000', tz='UTC'), Timestamp('2022-04-27 23:59:58+0000', tz='UTC'))]","[50.76722222222222, 37.104166666666664, 139.0263888888889, 32.31722222222222]","[2, 1, 5, 1]",259.215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1016,"[(Timestamp('2022-01-01 00:00:01+0000', tz='UTC'), Timestamp('2023-01-19 23:59:58+0000', tz='UTC')), (Timestamp('2023-03-02 17:34:55+0000', tz='UTC'), Timestamp('2023-03-31 23:59:58+0000', tz='UTC'))]","[9215.999166666666, 702.4175]","[383, 29]",9918.416667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017,"[(Timestamp('2022-01-01 00:00:01+0000', tz='UTC'), Timestamp('2022-01-04 23:59:58+0000', tz='UTC')), (Timestamp('2023-02-21 12:24:54+0000', tz='UTC'), Timestamp('2023-03-31 23:59:58+0000', tz='UTC'))]","[95.99916666666667, 923.5844444444444]","[3, 38]",1019.583611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1018,"[(Timestamp('2022-02-21 23:59:58+0000', tz='UTC'), Timestamp('2023-03-31 23:59:58+0000', tz='UTC'))]",[9672.0],[403],9672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1019,"[(Timestamp('2022-01-01 00:00:01+0000', tz='UTC'), Timestamp('2022-05-26 23:59:58+0000', tz='UTC')), (Timestamp('2022-09-05 18:47:31+0000', tz='UTC'), Timestamp('2022-09-07 23:59:58+0000', tz='UTC')), (Timestamp('2022-10-14 17:31:35+0000', tz='UTC'), Timestamp('2022-10-20 23:59:58+0000', tz='UTC')), (Timestamp('2023-03-26 18:37:22+0000', tz='UTC'), Timestamp('2023-03-31 23:59:58+0000', tz='UTC'))]","[3503.9991666666665, 53.2075, 150.47305555555556, 125.37666666666667]","[145, 2, 6, 5]",3833.056389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020,"[(Timestamp('2022-02-10 22:19:45+0000', tz='UTC'), Timestamp('2022-02-18 23:59:58+0000', tz='UTC'))]",[193.67027777777778],[8],193.6702778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1021,"[(Timestamp('2022-03-22 16:56:36+0000', tz='UTC'), Timestamp('2022-03-26 23:59:58+0000', tz='UTC')), (Timestamp('2022-07-15 23:59:58+0000', tz='UTC'), Timestamp('2022-07-26 23:59:58+0000', tz='UTC')), (Timestamp('2022-12-26 11:53:49+0000', tz='UTC'), Timestamp('2023-03-31 23:59:58+0000', tz='UTC'))]","[103.05611111111111, 264.0, 2292.1025]","[4, 11, 95]",2659.158611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1022,"[(Timestamp('2022-01-21 14:54:47+0000', tz='UTC'), Timestamp('2023-03-31 23:59:58+0000', tz='UTC'))]",[10425.086388888889],[434],10425.08639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023,"[(Timestamp('2022-01-01 00:00:01+0000', tz='UTC'), Timestamp('2022-05-30 23:59:58+0000', tz='UTC')), (Timestamp('2022-06-08 21:07:30+0000', tz='UTC'), Timestamp('2022-06-09 11:09:40+0000', tz='UTC')), (Timestamp('2022-06-09 11:09:40+0000', tz='UTC'), Timestamp('2022-06-20 23:59:58+0000', tz='UTC')), (Timestamp('2022-09-13 19:46:20+0000', tz='UTC'), Timestamp('2022-10-03 23:59:58+0000', tz='UTC')), (Timestamp('2022-10-18 10:43:53+0000', tz='UTC'), Timestamp('2022-11-04 23:59:58+0000', tz='UTC'))]","[3599.9991666666665, 14.036111111111111, 276.8383333333333, 484.2272222222222, 421.2680555555556]","[149, 0, 11, 20, 17]",4796.368889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024,"[(Timestamp('2022-01-01 00:00:01+0000', tz='UTC'), Timestamp('2022-05-26 23:59:58+0000', tz='UTC')), (Timestamp('2022-12-18 09:53:53+0000', tz='UTC'), Timestamp('2022-12-23 23:59:58+0000', tz='UTC'))]","[3503.9991666666665, 134.1013888888889]","[145, 5]",3638.100556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1025,"[(Timestamp('2022-05-25 23:59:58+0000', tz='UTC'), Timestamp('2022-05-26 23:59:58+0000', tz='UTC')), (Timestamp('2022-06-01 23:59:58+0000', tz='UTC'), Timestamp('2023-03-31 23:59:58+0000', tz='UTC'))]","[24.0, 7272.0]","[1, 303]",7296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1026,"[(Timestamp('2022-01-01 00:00:01+0000', tz='UTC'), Timestamp('2022-10-18 20:43:06+0000', tz='UTC')), (Timestamp('2022-10-23 11:42:32+0000', tz='UTC'), Timestamp('2022-10-25 14:21:49+0000', tz='UTC')), (Timestamp('2022-11-13 23:59:58+0000', tz='UTC'), Timestamp('2022-11-22 16:28:47+0000', tz='UTC')), (Timestamp('2022-11-28 12:18:43+0000', tz='UTC'), Timestamp('2022-11-29 17:18:35+0000', tz='UTC')), (Timestamp('2022-12-07 10:41:43+0000', tz='UTC'), Timestamp('2022-12-08 15:07:25+0000', tz='UTC')), (Timestamp('2022-12-10 15:07:29+0000', tz='UTC'), Timestamp('2022-12-28 09:24:08+0000', tz='UTC')), (Timestamp('2023-01-13 14:39:20+0000', tz='UTC'), Timestamp('2023-01-14 11:26:16+0000', tz='UTC'))]","[6980.718055555555, 50.65472222222222, 208.4802777777778, 28.997777777777777, 28.428333333333335, 426.2775, 20.782222222222224]","[290, 2, 8, 1, 1, 17, 0]",7744.338889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1027,"[(Timestamp('2022-02-27 15:56:08+0000', tz='UTC'), Timestamp('2022-03-14 23:59:58+0000', tz='UTC')), (Timestamp('2022-05-02 19:47:02+0000', tz='UTC'), Timestamp('2022-05-05 23:59:58+0000', tz='UTC')), (Timestamp('2022-05-06 19:55:43+0000', tz='UTC'), Timestamp('2022-05-25 23:59:58+0000', tz='UTC')), (Timestamp('2022-06-11 20:12:08+0000', tz='UTC'), Timestamp('2022-06-22 23:59:58+0000', tz='UTC')), (Timestamp('2022-08-14 08:06:28+0000', tz='UTC'), Timestamp('2022-08-24 23:59:58+0000', tz='UTC')), (Timestamp('2022-11-08 17:03:44+0000', tz='UTC'), Timestamp('2022-11-17 23:59:58+0000', tz='UTC'))]","[368.06388888888887, 76.21555555555555, 460.0708333333333, 267.7972222222222, 255.89166666666668, 222.93722222222223]","[15, 3, 19, 11, 10, 9]",1650.976389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1028,"[(Timestamp('2022-01-01 00:00:01+0000', tz='UTC'), Timestamp('2022-02-03 23:59:58+0000', tz='UTC')), (Timestamp('2022-03-24 14:01:46+0000', tz='UTC'), Timestamp('2023-03-31 23:59:58+0000', tz='UTC'))]","[815.9991666666666, 8937.97]","[33, 372]",9753.969167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1029,"[(Timestamp('2022-01-01 00:00:01+0000', tz='UTC'), Timestamp('2022-05-23 23:59:58+0000', tz='UTC'))]",[3431.9991666666665],[142],3431.999167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1030,"[(Timestamp('2022-01-17 17:22:51+0000', tz='UTC'), Timestamp('2022-01-28 21:37:30+0000', tz='UTC'))]",[268.2441666666667],[11],268.2441667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1031,"[(Timestamp('2022-01-09 22:58:32+0000', tz='UTC'), Timestamp('2022-01-11 17:04:33+0000', tz='UTC')), (Timestamp('2022-09-23 19:14:53+0000', tz='UTC'), Timestamp('2022-09-25 13:19:13+0000', tz='UTC'))]","[42.10027777777778, 42.07222222222222]","[1, 1]",84.1725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1032,"[(Timestamp('2022-01-07 13:10:32+0000', tz='UTC'), Timestamp('2022-01-11 20:14:35+0000', tz='UTC')), (Timestamp('2022-01-17 17:57:25+0000', tz='UTC'), Timestamp('2022-01-18 23:59:58+0000', tz='UTC')), (Timestamp('2022-01-19 22:14:03+0000', tz='UTC'), Timestamp('2022-01-20 23:59:58+0000', tz='UTC')), (Timestamp('2022-02-20 11:10:33+0000', tz='UTC'), Timestamp('2022-02-22 16:54:40+0000', tz='UTC')), (Timestamp('2022-02-28 21:48:21+0000', tz='UTC'), Timestamp('2022-03-01 19:11:00+0000', tz='UTC')), (Timestamp('2022-03-01 20:16:29+0000', tz='UTC'), Timestamp('2022-03-03 18:59:08+0000', tz='UTC')), (Timestamp('2022-03-07 12:37:14+0000', tz='UTC'), Timestamp('2022-03-08 15:39:52+0000', tz='UTC')), (Timestamp('2022-05-16 19:34:07+0000', tz='UTC'), Timestamp('2022-05-17 23:59:58+0000', tz='UTC')), (Timestamp('2022-05-27 12:45:31+0000', tz='UTC'), Timestamp('2022-06-02 23:59:58+0000', tz='UTC')), (Timestamp('2022-10-22 07:19:22+0000', tz='UTC'), Timestamp('2022-10-25 23:59:58+0000', tz='UTC')), (Timestamp('2023-03-18 23:59:58+0000', tz='UTC'), Timestamp('2023-03-21 23:59:58+0000', tz='UTC'))]","[103.0675, 30.0425, 25.76527777777778, 53.735277777777775, 21.3775, 46.71083333333333, 27.04388888888889, 28.430833333333332, 155.24083333333334, 88.67666666666666, 72.0]","[4, 1, 1, 2, 0, 1, 1, 1, 6, 3, 3]",652.0911111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,"[(Timestamp('2022-01-01 00:00:01+0000', tz='UTC'), Timestamp('2022-01-06 19:29:27+0000', tz='UTC')), (Timestamp('2022-01-06 19:29:27+0000', tz='UTC'), Timestamp('2022-01-09 21:37:21+0000', tz='UTC')), (Timestamp('2022-01-09 21:37:21+0000', tz='UTC'), Timestamp('2022-01-20 23:25:29+0000', tz='UTC')), (Timestamp('2022-01-20 23:25:29+0000', tz='UTC'), Timestamp('2022-01-21 09:13:49+0000', tz='UTC')), (Timestamp('2022-01-21 09:13:49+0000', tz='UTC'), Timestamp('2022-01-24 21:40:07+0000', tz='UTC')), (Timestamp('2022-01-24 21:40:07+0000', tz='UTC'), Timestamp('2022-01-29 08:24:08+0000', tz='UTC')), (Timestamp('2022-01-29 08:24:08+0000', tz='UTC'), Timestamp('2022-01-31 23:31:43+0000', tz='UTC')), (Timestamp('2022-01-31 23:31:43+0000', tz='UTC'), Timestamp('2022-02-01 11:54:10+0000', tz='UTC')), (Timestamp('2022-02-01 11:54:10+0000', tz='UTC'), Timestamp('2022-02-03 11:12:12+0000', tz='UTC')), (Timestamp('2022-02-03 11:12:12+0000', tz='UTC'), Timestamp('2022-02-16 16:15:36+0000', tz='UTC')), (Timestamp('2022-02-16 16:15:36+0000', tz='UTC'), Timestamp('2022-02-19 15:20:04+0000', tz='UTC')), (Timestamp('2022-02-19 16:04:46+0000', tz='UTC'), Timestamp('2022-02-20 21:54:44+0000', tz='UTC')), (Timestamp('2022-02-20 21:54:44+0000', tz='UTC'), Timestamp('2022-02-21 21:39:41+0000', tz='UTC')), (Timestamp('2022-02-21 21:39:41+0000', tz='UTC'), Timestamp('2022-03-05 20:25:20+0000', tz='UTC')), (Timestamp('2022-03-05 20:25:20+0000', tz='UTC'), Timestamp('2022-03-08 21:32:25+0000', tz='UTC')), (Timestamp('2022-03-08 21:32:25+0000', tz='UTC'), Timestamp('2022-03-09 16:42:44+0000', tz='UTC')), (Timestamp('2022-03-09 16:42:44+0000', tz='UTC'), Timestamp('2022-03-10 20:05:49+0000', tz='UTC')), (Timestamp('2022-03-10 20:05:49+0000', tz='UTC'), Timestamp('2022-03-12 12:50:51+0000', tz='UTC')), (Timestamp('2022-03-12 12:50:51+0000', tz='UTC'), Timestamp('2022-03-27 19:27:31+0000', tz='UTC')), (Timestamp('2022-03-27 19:27:31+0000', tz='UTC'), Timestamp('2022-03-30 16:43:47+0000', tz='UTC')), (Timestamp('2022-03-30 16:43:47+0000', tz='UTC'), Timestamp('2022-04-01 15:18:35+0000', tz='UTC')), (Timestamp('2022-04-01 15:18:35+0000', tz='UTC'), Timestamp('2022-04-09 18:55:34+0000', tz='UTC')), (Timestamp('2022-04-09 18:55:34+0000', tz='UTC'), Timestamp('2022-04-10 19:29:40+0000', tz='UTC')), (Timestamp('2022-04-10 19:29:40+0000', tz='UTC'), Timestamp('2022-04-11 19:44:33+0000', tz='UTC')), (Timestamp('2022-04-11 21:14:28+0000', tz='UTC'), Timestamp('2022-04-12 07:41:48+0000', tz='UTC')), (Timestamp('2022-04-12 07:41:48+0000', tz='UTC'), Timestamp('2023-03-31 23:59:58+0000', tz='UTC'))]","[139.49055555555555, 74.13166666666666, 265.8022222222222, 9.805555555555555, 84.43833333333333, 106.73361111111112, 63.12638888888889, 12.374166666666667, 47.300555555555555, 317.0566666666667, 71.07444444444444, 29.83277777777778, 23.749166666666667, 286.7608333333333, 73.11805555555556, 19.171944444444446, 27.384722222222223, 40.75055555555556, 366.6111111111111, 69.27111111111111, 46.58, 195.61638888888888, 24.56833333333333, 24.248055555555556, 10.455555555555556, 8488.302777777777]","[5, 3, 11, 0, 3, 4, 2, 0, 1, 13, 2, 1, 0, 11, 3, 0, 1, 1, 15, 2, 1, 8, 1, 1, 0, 353]",10917.75556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1034,"[(Timestamp('2022-01-01 00:00:01+0000', tz='UTC'), Timestamp('2022-05-18 23:59:58+0000', tz='UTC')), (Timestamp('2023-03-01 14:03:44+0000', tz='UTC'), Timestamp('2023-03-31 23:59:58+0000', tz='UTC'))]","[3311.9991666666665, 729.9372222222222]","[137, 30]",4041.936389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
